Sr_no,id,name_org,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,team_member_id
278,4sPmO7WMQUAf45kwMOtONw,Hello,Hello,73,0.481,0.451,5,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,295493,4,mem_3
279,5QyOjKJhR1iyF0DHQM2IvW,Tareefan,Tareefan,67,0.829,0.654,5,-6.26,0,0.0685,0.0942,5.01E-06,0.2,0.335,98.012,186122,4,mem_3
280,5ugnWsmd4k0Ciqn1GVlBIF,Rangili Raatno,Rangili Raatno,4,0.51,0.32,1,-14.841,1,0.0458,0.632,4.35E-06,0.222,0.641,79.566,152842,3,mem_3
281,1sYC1fG7s4p0pTykrJqmgW,Kyon,Kyon,53,0.726,0.664,2,-6.674,1,0.0331,0.636,0,0.0964,0.831,121.923,266053,4,mem_3
282,3eDsxtliwduBeC3UAdOMG5,"Bandook Meri Laila (From ""A Gentleman"") (feat. Raftaar, Sidharth Malhotra)","Bandook Meri Laila (From ""A Gentleman"") (Feat. Raftaar, Sidharth Malhotra)",56,0.746,0.782,6,-6.192,0,0.0397,0.277,4.70E-06,0.108,0.665,98.976,214510,4,mem_3
283,4ZIvqmpihn94QyFfGcQtdZ,Asli Hip Hop,Asli Hip Hop,55,0.667,0.641,8,-11.009,1,0.609,0.572,0,0.311,0.963,169.968,108827,4,mem_3
284,1fCUBgnId0eLuHNl5M4Xmm,Zara Zara,Zara Zara,46,0.635,0.268,11,-15.073,0,0.0895,0.594,2.04E-06,0.316,0.62,143.771,298266,4,mem_3
285,1wnozUBSe7OMpmZiTPJC5j,Tum Tak,Tum Tak,51,0.72,0.621,2,-9.773,1,0.0491,0.676,0,0.0679,0.566,114.987,304467,4,mem_3
286,6B0RSaHnLZidlE2w3AjQfO,Hawa Hawai,Hawa Hawai,31,0.695,0.774,9,-5.754,1,0.232,0.0594,0.0179,0.0165,0.889,175.933,292307,4,mem_3
287,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Immigrant Song - Remaster,79,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250,4,mem_3
288,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,Eye Of The Tiger,77,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,4,mem_3
289,2OvldWM8rVnp7QCn9eCrr1,Phir Le Aya Dil,Phir Le Aya Dil,47,0.414,0.432,0,-9.667,1,0.0353,0.844,9.23E-05,0.13,0.613,76.688,285000,4,mem_3
290,2ota18jyZVMGvwQ0IV8qz7,Bezubaan,Bezubaan,46,0.416,0.573,1,-8.264,1,0.066,0.0286,2.06E-06,0.11,0.163,102.041,282840,4,mem_3
291,789k9pzKzORADvuOVU0ARy,Gori Teri Aankhen,Gori Teri Aankhen,41,0.381,0.617,4,-10.006,1,0.046,0.541,0,0.146,0.691,89.101,300591,4,mem_3
292,2ekn2ttSfGqwhhate0LSR0,New Rules,New Rules,83,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56E-05,0.153,0.608,116.073,209320,4,mem_3
293,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,Highway To Hell,85,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,4,mem_3
294,4NtUY5IGzHCaqfZemmAu56,Dancing Queen,Dancing Queen,73,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,230693,4,mem_3
295,4k0lNA0hoVHUP5QbO0uv3k,"Khamoshiyan Gangunane Lagi, Pt. 1","Khamoshiyan Gangunane Lagi, Pt. 1",32,0.651,0.345,9,-15.318,0,0.0608,0.377,6.39E-05,0.0841,0.308,90.986,326885,4,mem_3
296,4tKCjAC5dojOLYQ1FPdXSI,Mahi Ve,Mahi Ve,32,0.776,0.696,0,-5.51,0,0.0377,0.0376,0,0.128,0.895,143.023,284600,4,mem_3
297,54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,We Will Rock You - Remastered,72,0.692,0.488,11,-7.282,0,0.104,0.688,0,0.4,0.51,81.4,122067,4,mem_3
298,5cjVsWqIkBQC7acTRhL0RO,Kamariya,Kamariya,62,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81E-06,0.237,0.763,96.987,187983,4,mem_3
299,5jsw9uXEGuKyJzs0boZ1bT,Stitches,Stitches,75,0.746,0.754,1,-6.681,1,0.067,0.0152,0,0.0486,0.764,149.882,206880,4,mem_3
300,0WdbnNKO0Jt4BZACSDQh44,Ghungroo,Ghungroo,75,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,302935,4,mem_3
301,0XPsOSYzDJZJArevQNm2AR,Speechless (Full),Speechless (Full),79,0.474,0.489,6,-7.625,0,0.0342,0.467,0,0.119,0.23,124.844,208801,4,mem_4
302,1D6lK8qADoErTTLkY4YBfM,Everytime,Everytime,67,0.513,0.729,10,-4.307,1,0.0309,0.476,0,0.186,0.505,89.934,189356,4,mem_4
303,1n8OcweHlwX1NM7xqNCNw4,Boku Ga Shinou To Omottanowa,Boku Ga Shinou To Omottanowa,36,0.546,0.567,8,-6.9,1,0.0276,0.0913,8.43E-06,0.0969,0.384,167.769,380560,4,mem_4
304,2AIWoHr9DF6y4KALCBKWQS,IDOL,Idol,77,0.734,0.855,9,-3.211,1,0.118,0.00481,0,0.123,0.422,126.035,222732,4,mem_4
305,5NkpsRKvSBukdYQtl3WLZW,Talk Love,Talk Love,60,0.604,0.83,1,-2.333,0,0.0287,0.353,0,0.0995,0.568,102.043,216556,4,mem_4
306,56bHclo7YNvpujMveLElQn,Forever Young,Forever Young,70,0.6,0.96,4,-1.807,1,0.095,0.0426,0,0.0882,0.503,109.863,237077,4,mem_4
307,1R2yvuqRbC5tpKfsbL1fiA,Oysters,Oysters,25,0.419,0.0703,7,-18.285,1,0.0417,0.983,8.25E-05,0.107,0.148,121.082,160213,4,mem_4
308,3DrjZArsPsoqbLzUZZV1Id,Back To December,Back To December,61,0.529,0.67,2,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893,293027,4,mem_4
309,06K7eV1ZasY3pGvP4PgKy5,Paradise Hotel,Paradise Hotel,15,0.535,0.245,7,-16.373,1,0.0252,0.751,0.00488,0.109,0.357,80.994,246400,4,mem_4
310,0TK2YIli7K1leLovkQiNik,Se√±orita,Senorita,97,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960,4,mem_4
311,2SU94Rw5csEmWpBW0l5iAx,Any Other World,Any Other World,37,0.506,0.252,3,-11.576,1,0.0325,0.849,8.43E-05,0.119,0.288,131.918,259200,4,mem_4
312,3p6hnejEQYXkiTO1lAzVc0,Euphoria,Euphoria,78,0.637,0.799,2,-4.519,1,0.0338,0.394,0,0.0921,0.562,104.995,228615,4,mem_4
313,01gUlvzAPiwB9Ekq9kGVCM,Anpanman,Anpanman,71,0.813,0.875,1,-2.92,0,0.0918,0.0237,0,0.288,0.756,99.004,232966,4,mem_4
314,0oTtnnedK0C4unALxVTPhz,Mystery of Love (From the Original Motion Picture ‚ÄúCall Me by Your Name‚Äù),Mystery Of Love (From The Original Motion Picture ¬Äåcall Me By Your Name‚Äù),61,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,248965,5,mem_4
315,1OBb2wZMXKNmtdyyejLIyL,Uh-Oh,Uh-Oh,72,0.781,0.814,11,-3.315,0,0.0648,0.0586,0,0.118,0.782,92.037,207600,4,mem_4
316,1RvQQGwaPipiNgz8RXAKA8,Red,Red,61,0.609,0.888,1,-4.183,0,0.0466,0.0856,0.000142,0.0924,0.623,124.966,220827,4,mem_4
317,1ZPMLCzCwIvLbMFWvYiw4H,See U Later,See U Later,63,0.741,0.926,9,-3.968,0,0.112,0.0376,0,0.582,0.571,106.99,198867,4,mem_4
318,1xgGzG8Qailc0ps1cYsYHU,My First Kiss,My First Kiss,19,0.68,0.865,1,-2.686,1,0.0401,0.447,0,0.0546,0.894,145.013,195843,4,mem_4
319,2ZdEU0Ys9frp2y0Z950jWR,The Sound,The Sound,51,0.632,0.57,2,-7.341,1,0.0944,0.636,0.000347,0.0815,0.612,80.636,171160,4,mem_4
320,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Time Of Our Lives,77,0.72,0.802,1,-5.797,1,0.0582,0.0921,0,0.694,0.723,124.043,229360,4,mem_4
321,2wVDWtLKXunswWecARNILj,SOLO,Solo,74,0.751,0.642,3,-5.165,0,0.087,0.0861,0,0.0953,0.388,95.045,169567,4,mem_4
322,3KGEbCfnzAzFVimY9p62MN,Best Of Me,Best Of Me,70,0.651,0.756,8,-4.388,1,0.0762,0.0298,0,0.396,0.473,121.96,227191,4,mem_4
323,5XLjMNt3UAdE5V1KuRJ3KH,You And I (Part.5),You And I (Part.5),29,0.597,0.861,2,-3.58,1,0.0529,0.296,0,0.123,0.594,90.022,170136,4,mem_4
324,5nIjOnMbC0QDMrYFLGx0yV,BOOMBAYAH,Boombayah,64,0.748,0.873,5,-2.179,0,0.0516,0.023,2.76E-06,0.377,0.506,124.951,240613,4,mem_4
325,74iZuPGwyL33VlTr6jTnab,Always Remember Us This Way,Always Remember Us This Way,77,0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,210200,4,mem_4
326,76cy1WJvNGJTj78UqeA5zr,IDGAF,Idgaf,84,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,217947,4,mem_4
327,2gQ3lDcFYa3yFOkaw8PtuO,Anytime,Anytime,56,0.758,0.433,6,-8.607,1,0.0317,0.023,0.00133,0.0454,0.515,129.832,273438,4,mem_4
328,3lNOOfp1wgQUx06Syciz7s,Ichiban Kireina Watashiwo,Ichiban Kireina Watashiwo,20,0.449,0.515,6,-5.835,0,0.0264,0.291,0,0.278,0.338,170.104,267707,4,mem_4
329,0pn8Vl8oFmIp0r21Zwpb76,Right Words Wrong Time,Right Words Wrong Time,49,0.822,0.628,10,-7.376,1,0.034,0.608,0.00326,0.0974,0.836,114.97,200840,4,mem_4
330,0xKNTDmIym4R2TfKnS4FQo,Airplane pt.2,Airplane Pt.2,69,0.769,0.817,0,-4.092,0,0.0339,0.0268,9.95E-05,0.084,0.866,139.979,218615,4,mem_4
331,11gPrIAQGSmQhngUpb0XC2,Feels Right,Feels Right,52,0.686,0.716,0,-4.184,1,0.107,0.114,0,0.0863,0.798,95.84,163133,4,mem_4
332,1ok4gxOv8cg5WLjWK6TQhD,Go Go,Go Go,71,0.856,0.617,10,-5.308,0,0.0841,0.171,0,0.0857,0.759,136.082,235780,4,mem_4
333,2YTblAt3gfs9F3DGYIv2nK,No Drug Like Me,No Drug Like Me,57,0.784,0.62,9,-7.294,0,0.0725,0.524,1.09E-06,0.1,0.742,134.039,208240,4,mem_4
334,2alAe7k3yNNBCwu1yjFSGg,IT WAS LOVE - Instrumental,It Was Love - Instrumental,14,0.507,0.465,10,-8.633,1,0.0252,0.269,0.838,0.163,0.233,174.024,200013,4,mem_4
335,2anfFUyh70hWj3sUEGHt3v,11¬∞,11‚∞,33,0.52,0.232,3,-8.104,1,0.0411,0.928,0,0.149,0.298,81.253,188259,4,mem_4
336,2pB1qJIP38GZAMx4mv13wl,IT WAS LOVE,It Was Love,32,0.472,0.659,10,-5.425,1,0.0494,0.448,0,0.162,0.285,174.029,200013,4,mem_4
337,2tMBCYj22KxtmkAACIvvk4,Magic Shop,Magic Shop,71,0.541,0.661,1,-5.838,1,0.0889,0.103,0,0.0779,0.285,149.926,275696,4,mem_4
338,37Sem719CkxG4OT5hhoHuz,11¬∞ Instrumental,11‚∞ Instrumental,7,0.616,0.152,3,-17.259,1,0.0607,0.994,0.814,0.124,0.284,80.986,188266,4,mem_4
339,3LPg6mpXGsOtMame2M6Bos,Î¥ê,À¥ê,18,0.516,0.78,5,-4.483,0,0.213,0.314,0,0.157,0.34,172.172,200439,4,mem_4
340,3MpwwsTFVtbEunR1dUMJUc,DNA (Pedal 2 LA Mix),Dna (Pedal 2 La Mix),57,0.488,0.955,1,-3.44,0,0.134,0.0352,0,0.301,0.48,129.972,247483,4,mem_4
341,3QxWTqyIT4O9bokIZlNDpo,Â∞èÂçä,≈∞è≈çä,57,0.555,0.4,7,-8.211,1,0.0393,0.182,0,0.0767,0.374,164.952,297240,3,mem_4
342,3V23oYrFVc5VW1Ftq2wPCu,YES or YES,Yes Or Yes,74,0.702,0.913,11,-2.977,1,0.0374,0.0514,3.71E-06,0.166,0.735,137.982,237685,4,mem_4
343,3XEjswcSomkIsgbuNunFmQ,all of my life,All Of My Life,59,0.499,0.274,5,-7.53,0,0.0349,0.877,0,0.11,0.125,67.817,249279,4,mem_4
344,3cn6cFQYrUBkKOX8kQ6oiN,FAKE LOVE (Rocking Vibe Mix),Fake Love (Rocking Vibe Mix),60,0.463,0.804,2,-4.009,0,0.0391,0.0573,0,0.432,0.352,154.913,238494,4,mem_4
345,3dtp75StyEK5XeKraS5KiI,Now That I Found You,Now That I Found You,61,0.63,0.759,0,-5.148,0,0.0475,0.0154,0,0.0851,0.597,124.24,200320,4,mem_4
346,3mCBI7qRyJGfIeqMG3od3F,Hatred Farewell,Hatred Farewell,33,0.68,0.356,7,-5.397,1,0.0344,0.853,0,0.129,0.443,107.444,234482,3,mem_4
347,4TWHREp4wv0TmewqR6rgRd,STAY,Stay,68,0.628,0.433,1,-6.808,1,0.0383,0.569,7.71E-06,0.104,0.343,88.074,230400,4,mem_4
348,4eVkn18rN4GguUWOsR6Use,Answer : Love Myself,Answer : Love Myself,71,0.569,0.793,1,-3.749,1,0.0405,0.189,0,0.111,0.45,108.048,251280,4,mem_4
349,51UAm8F9u16skm1R1ckMwr,I'll Be Your Girl,I'll Be Your Girl,50,0.671,0.659,10,-5.533,1,0.0404,0.00794,0.000369,0.122,0.742,152.016,178707,3,mem_4
350,5N9tuwaNwTxPn8f2j4IoXU,Colorful,Colorful,20,0.565,0.918,7,-2.422,0,0.054,0.173,2.36E-06,0.192,0.686,172.03,212013,4,mem_4
351,5WpHiEENjQz9OOYQzm63s2,You And I (Inst) (Part.5),You And I (Inst) (Part.5),16,0.478,0.835,2,-5.882,1,0.0391,0.00247,0.299,0.0918,0.568,179.952,169273,4,mem_4
352,5ovKXoPXsaCydETxiqbt80,Julien,Julien,60,0.754,0.506,9,-5.392,0,0.0929,0.326,0,0.0716,0.587,118.99,234520,4,mem_4
353,5sbooPcNgIE22DwO0VNGUJ,POP/STARS,Pop/Stars,77,0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,191100,4,mem_4
354,5yqCWC2OUFDJHv1F8zG1sO,My First Kiss Instrumental,My First Kiss Instrumental,3,0.71,0.759,1,-5.548,1,0.0434,0.0525,0.421,0.0557,0.778,145.056,195843,4,mem_4
355,68QyrSzpnoU04AAhE5z8lj,Ours - Live/2011,Ours - Live/2011,41,0.421,0.355,0,-10.21,1,0.0298,0.715,0,0.867,0.267,77.769,245973,4,mem_4
356,69XN0XjxcMtUCrvOEd0KYd,Automatically In Love,Automatically In Love,50,0.671,0.646,7,-7.164,1,0.0816,0.0296,0,0.061,0.633,155.981,213280,4,mem_4
357,6cDPJqKw8PUBw5SigKszrL,Want You In My Room,Want You In My Room,59,0.669,0.812,10,-5.865,0,0.0942,0.00883,0.000513,0.0937,0.328,96.917,166293,4,mem_4
358,6wFpWuVxpcYWXw7xzj0Wpt,Everything He Needs,Everything He Needs,52,0.753,0.569,7,-6.027,1,0.0634,0.471,3.37E-06,0.304,0.752,90.994,218893,3,mem_4
359,70SnF1RJLB3blEDBWjrig3,Real Love,Real Love,50,0.603,0.603,11,-6.458,1,0.0455,0.231,0,0.136,0.233,119.838,234920,4,mem_4
360,72axIDDOCa3uaXZEIQZhnR,MIC Drop,Mic Drop,63,0.667,0.889,6,-4.851,1,0.0918,0.00912,0,0.0816,0.541,169.959,238193,4,mem_4
361,75scDPqGs75FotglJSoOI2,MIC Drop (Steve Aoki Remix) [Full Length Edition],Mic Drop (Steve Aoki Remix) [Full Length Edition],75,0.606,0.848,11,-3.952,1,0.184,0.0114,1.06E-06,0.206,0.54,170.01,307676,4,mem_4
362,7CmsSwmE781TU53esN7BK0,For Sure,For Sure,49,0.445,0.758,1,-8.74,0,0.235,0.0878,0.0523,0.0885,0.547,159.849,184907,3,mem_4
363,7aJAl4bTY6AJE2PLspFldY,Do you Know [From ‚ÄúDalKom Family Part 3‚Äù],Do You Know [From ¬Äådalkom Family Part 3‚Äù],19,0.682,0.664,6,-5.802,1,0.0471,0.73,0,0.125,0.467,86,270440,4,mem_4
364,7kG3DPhoPsltuT0vxENI6E,Too Much,Too Much,64,0.733,0.522,5,-6.853,1,0.0593,0.0603,0,0.097,0.729,179.837,197093,4,mem_4
365,7fYJOWWC3POzPz6x35WIrV,‰∏âÊúà„ÅÆÈôΩÁÇé,ƒ∏â∆úà„ÅÆ…ôΩ«Çé,46,0.503,0.486,8,-6.084,1,0.027,0.246,5.82E-06,0.0522,0.336,148.099,273853,4,mem_4
366,2WKrAqYSCIN1ZtznTyNs1E,Ainokatachi (feat. HIDE (GReeeeN)) - Instrumental,Ainokatachi (Feat. Hide (Greeeen)) - Instrumental,13,0.461,0.643,6,-8.566,1,0.0235,0.000161,0.834,0.164,0.16,89.996,265760,4,mem_4
367,0ETvfZPYmBsDEiz9MOOIWn,Just The Way You Are,Just The Way You Are,41,0.596,0.736,5,-6.191,1,0.0298,0.163,1.78E-06,0.189,0.38,108.999,237933,4,mem_4
368,0aPu7k253WegMel2qrsIIP,a song is born,A Song Is Born,46,0.541,0.665,7,-6.993,1,0.0293,0.0802,1.07E-06,0.113,0.278,164.089,360667,4,mem_4
369,15VI9cN0sVm1tdVeHSYTZQ,HONEY,Honey,18,0.473,0.577,1,-8.819,1,0.0406,0.302,0.000511,0.181,0.389,180.011,198507,4,mem_4
370,1TEapQTvr2SNrw7Ql1RzZb,Bye x Bye,Bye X Bye,17,0.624,0.652,11,-4.844,1,0.0286,0.146,2.17E-06,0.0864,0.478,92.012,301813,4,mem_4
371,4hfat4ONQOYldmN4O2tuPA,Harukaze,Harukaze,29,0.512,0.65,2,-4.83,1,0.0257,0.00441,1.38E-06,0.323,0.457,160.075,271880,4,mem_4
372,6FedXvkNJwSvSctNbX0pEy,ÊÑõÂîÑ,∆Ñõ≈îÑ,40,0.496,0.775,8,-4.651,1,0.0323,0.0997,0,0.181,0.385,170.026,236547,4,mem_4
373,0AUxbbqFtXJGE7Fn3jkGX5,Make Me Love You,Make Me Love You,52,0.274,0.736,0,-4.518,1,0.0629,0.0288,0,0.104,0.191,193.468,213160,4,mem_4
374,0GSb1UbnfdPWriuAI8N0er,ÏïàÎÖï Î™ªÌï¥ I'm Not Okay (From ‚ÄúMISSING 9‚Äù),ÃïàÎÖï À™ªÕï¥ I'm Not Okay (From ¬Äåmissing 9‚Äù),44,0.449,0.584,11,-4.748,1,0.0322,0.425,0,0.131,0.23,139.746,222630,4,mem_4
375,0OciMaLysuUapnpitCNkEK,5:09a.m.,5:09a.M.,24,0.512,0.56,7,-7.973,1,0.0342,0.224,0.0245,0.212,0.34,143.901,170633,4,mem_4
376,0TxSk5fpK01cBLV9ePqcE6,She's In The Rain,She's In The Rain,64,0.36,0.533,3,-4.394,1,0.0302,0.375,0,0.0768,0.421,92.854,237577,4,mem_4
377,0WdR2AyLW1Drd3OUdwezM0,everytime,Everytime,73,0.71,0.614,10,-6.757,0,0.0431,0.186,0,0.0974,0.658,148.152,172107,4,mem_4
378,0aVsVsOYDSEEigiwTrIab9,Let Me,Let Me,73,0.46,0.566,9,-5.637,1,0.0516,0.239,5.93E-06,0.0967,0.19,168.419,185373,4,mem_4
379,0ltHy7lXsJTF2AlqXq0GFE,Home,Home,35,0.6,0.606,0,-4.405,1,0.0279,0.00939,0,0.0813,0.601,80.027,352813,4,mem_4
380,0xO4wM6ZRx5OMOSv2RHoMk,Rescue Me,Rescue Me,49,0.57,0.704,5,-3.488,0,0.0303,0.24,0,0.186,0.358,140.049,262000,4,mem_4
381,12zx31j5crxJQc5HUV5IyV,Bokurano Yume,Bokurano Yume,23,0.496,0.759,10,-4.838,1,0.0369,0.298,0,0.105,0.623,174.071,274733,4,mem_4
382,13z89wLsfbHCarfyiSaNZV,Akashi,Akashi,31,0.475,0.563,11,-5.301,1,0.0275,0.0766,0,0.152,0.343,82.029,320480,4,mem_4
383,17yTGt8knYEGkxKoh14VTP,Arigatou,Arigatou,44,0.527,0.744,0,-4.321,1,0.0294,0.0981,0,0.299,0.341,79.042,359813,4,mem_4
384,1LTla3bbMwueS9LdCSCvy6,Last Scene,Last Scene,48,0.535,0.646,2,-4.755,1,0.0273,0.207,0,0.299,0.394,80.094,361787,4,mem_4
385,1NBryvK85AodnQwIy8qPWc,Good Goodbye,Good Goodbye,37,0.278,0.218,9,-12.156,0,0.0312,0.952,0,0.109,0.204,83.961,229067,4,mem_4
386,1O7SIufNnjx6nTsXqXy46Q,A or B,A Or B,19,0.569,0.638,7,-4.943,1,0.0333,0.0368,0.000227,0.137,0.583,169.973,316973,4,mem_4
387,1QdEludYnXLqM4gtlhhsks,Natsu No Owari,Natsu No Owari,31,0.639,0.687,8,-6.275,1,0.0363,0.107,0,0.284,0.429,84.016,306160,4,mem_4
388,1VwOad23MsNZkmDyIyxEXe,Cherry Blossom Love Song,Cherry Blossom Love Song,55,0.377,0.304,0,-7.674,1,0.0323,0.861,0,0.356,0.212,72.173,250456,4,mem_4
389,1YNQscOx6OqBQjxgJVhEeW,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Girls (Feat. Cardi B, Bebe Rexha & Charli Xcx)",65,0.728,0.69,8,-4.344,0,0.0524,0.0164,0,0.104,0.415,94.028,221153,4,mem_4
390,1kP7A23BkpE21LtVXcM6Ex,Dream,Dream,32,0.592,0.582,8,-5.226,1,0.0253,0.0137,0,0.333,0.473,93.979,323960,4,mem_4
391,1kfEJ0w6qRZR9dIOWJGe0J,Whatcha Doin',Whatcha Doin',52,0.553,0.889,2,-3.387,1,0.241,0.622,0,0.0851,0.742,99.329,209808,4,mem_4
392,1sFEBr033mKyoKtU3Tf1Eg,Song For Love Korean Version,Song For Love Korean Version,34,0.538,0.712,2,-3.895,1,0.0304,0.287,0,0.264,0.142,135.887,235426,4,mem_4
393,21yTInWCVYgm92MMgsRgML,Namida Reset,Namida Reset,27,0.517,0.666,0,-5.976,1,0.0308,0.0372,0,0.295,0.379,84.97,395490,4,mem_4
394,27a8YkCwNUHuD28rmYegHq,Boku Ga Shinou To Omottanowa,Boku Ga Shinou To Omottanowa,49,0.55,0.555,8,-7.9,1,0.0275,0.0644,2.61E-05,0.0964,0.383,167.871,380880,4,mem_4
395,2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,Pretty Girl Rock,67,0.666,0.87,11,-5.004,0,0.246,0.203,0,0.0851,0.9,160.014,243920,4,mem_4
396,2b8fOow8UzyDFAE27YhOZM,Memories,Memories,99,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4,mem_4
397,2eTKpQqQNohQ7X4Qp66gB9,Good Life,Good Life,32,0.667,0.575,8,-6.544,1,0.0341,0.00539,0,0.0935,0.18,81.008,279547,4,mem_4
398,2f6uFYEhlcmm2Nu9F3JqzW,Rise,Rise,44,0.408,0.579,5,-4.909,1,0.0348,0.308,0,0.104,0.373,81.363,211582,4,mem_4
399,2pY99npaZKTVAyw2DhV9Bo,Forever My Lady,Forever My Lady,54,0.706,0.496,9,-15.138,0,0.0431,0.168,0,0.244,0.771,118.022,320360,4,mem_4
400,2Fxmhks0bxGSBdJ92vM42m,Bad Guy,Bad Guy,96,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,mem_4
401,21jGcNKet2qwijlDFuPiPb,Circles,Circles,100,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,global
402,6EOKwHETwSkZ9gW2b6ASE0,Ransom,Ransom,79,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4,global
403,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Saint-Tropez,90,0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,150867,4,global
404,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),74,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4,global
405,3NkJNL3WqO1Lqc3uNDxvCN,Donít Call Me Angel (Charlieís Angels) (with Miley Cyrus & Lana Del Rey),Donít Call Me Angel (Charlieís Angels) (with Miley Cyrus & Lana Del Rey),88,0.643,0.721,1,-5.248,1,0.0449,0.00268,6.51E-06,0.0898,0.317,102.914,190107,4,global
406,0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),Enemies (feat. DaBaby),89,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,196760,4,global
407,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Take What You Want (feat. Ozzy Osbourne & Travis Scott),92,0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,229573,4,global
408,5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,Truth Hurts,92,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325,4,global
409,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Sunflower - Spider-Man: Into the Spider-Verse,88,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4,global
410,7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,Hollywood's Bleeding,89,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267,4,global
411,6v3KW9xbzN5yKLt9YKDYA2,Senorita,Senorita,89,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4,global
412,2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),Die For Me (feat. Future & Halsey),86,0.614,0.66,0,-2.848,1,0.0441,0.19,0,0.211,0.452,145.01,245267,4,global
413,1000nHvUdawXuUHgBod4Wv,Panini,Panini,84,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893,4,global
414,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),No Guidance (feat. Drake),88,0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,260640,4,global
415,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Money In The Grave (Drake ft. Rick Ross),91,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,4,global
416,12Fkyg9lpmaz2zmKOfw2Y2,On The Road (feat. Meek Mill & Lil Baby),On The Road (feat. Meek Mill & Lil Baby),86,0.442,0.737,7,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93,218320,5,global
417,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Someone You Loved,96,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4,global
418,6V9fHiv84WlVTg7CSnIVY2,Graveyard,Graveyard,92,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48E-05,0.181,0.187,92.043,181806,4,global
419,5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Hot (feat. Gunna),89,0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,193027,4,global
